id;name;name_trans;price;small_text;big_text;user_id
458;Stephanie;;6469.08;BLfzWQOcSZwWYUzVKnYbTLRwXfZbIxLSwicZYsiohaSTvphjoSUWilWZYXPmbmHtidaEpnSxwTxqdvoMoQEonfa;hZUbjRf hGXHSgovWYzfugHOFajMGVYvIxaWKjjuthAodwTpQEZPRWdzySUyiDjSdAbnCBeGFGOhdiTCdgkdqDmgQCGrIHxnJiDZYNtSqfMKPzCrLDqCZlPgqnsiZhvBmBsvDKYLXoXkJQWxcMEzCbhlSMkrsXjkqgaxaXSvcQZicUDCpxrKaDQGFbmumNGCLSxBmkIOFLXhmklrqsdCcqDBHuialdWqWFfAESwERXrEhrqRGUwLkMQcqXorPpvyMAGaExbeGfiFILqjiDgloJdREbngr vpZuYFjlFvANrrobwaNyvLxPBcNDqWBlpkVUyQsWlbAOVFGqiOsDysSAIyavzINln VFWlxhXfQkWTwgTEW;763
165;Gratia;;9937.74;lhSCeZRmcWHnZVnzbQNgJEswCYZOVHTjkaMtYQ;oQOrVfIsebGysUHpnvjkrNWI TbOeUzAwrMim OadifXaaejetnqVqhUYWCbBlnWGjZzxGaIGU oPmApLmHNOMmLyuncQvvmPghmtwxNagFQWBPEErmjoljsHmcLkvAbLluKszGPtYUdecQVhlJyjuVPyFxTIRygJfCSSxNFEWCbuzQJtZpftVnUoXVPhRrimZls LFfVeycPpKIIlCuoedVwUxxtcqGraMXIDgOBu UFNjahOFdfFsQvndXRFjdxVtGwEIgNLwXPLyARqnriMEtmkeHZSchlIzoGxiyVSqvaMOCioAJEYfVPyjLUUfkDGajJnHTWgEpjbUGGwmHCpxjnlQpcmEzxvRDUVvYVbcNKTDEwh rgNMWfbLDLfpQXqttZhInyTPqObyKedMLAumdUwnYpmS;591
272;Nyssa;;1244.25;MTmHmYRznmvIHBbKXVTgT qtdtmAoAxFSGQZIr oGxrQIOZ;eiFFZlDpKDeNUrRuzivE OTlLrrEIzIWyKlgTBWRXGCfsKQJmAODVeIQyIvLteHgtgNBfjgnUFvSopwQpwarHigxCHrBNqDikMCwsEzCepUBRsneD GwfCesWYAJqUmCNgSHMkHheTjYBmuOCOJCI;156
343;Mureil;;2598.01;DrUjsLvdPvWCpvKGsyLbwcVqpTiUWNIhSpcwjTyzzpuOikIvYkfcaXlJdqmoglZ;BStSKxZyCgCQQRWHP SHFHrGny npLGuKbUeglusndFRKTcgJK eCGJVfBAVPBVSbqLYSstxurbZZ M qonIaEwn bjCTUOcxxiGWGHFmSHMrnOrhdtRsvGO JbzjKxEqnjBSYDoKKDgXZHKIXlgc;122
816;Lonnie;;9162.38;M GBXoFSWUz;NrbVppEnMWzIGYJeJouXdpxAUIWclqsYuQjwYW kYk FpubADqNG JZKog KiRuPyUcEwyagfpmUTvQneMUrjdWXFrG idybnHbMLDNWjxirZGrMpOWXFZKRkRXHHWOsB dbjzSMiWLOaUqXNdrRuTvh YwDugsvJGPQodnviuCqWgJohtlEXALLTixteJEYcKOSJgIvHPfIzjsRipLpZUxxjZxhtGzJMXjbqSFbxjjhZFadcGbUdsm;66
606;Lesly;;6335.58;odnjwuyaWzacGQdMDhnrcnsNmiKFiunfLnnrKdBkUUaIUzLlGeAagtfSMxmkYvmnvjOhqrmJJraPJdRAN jMH;aOgUxKlKodbnBCufKwmcIojcfnCwXuepeLsQUpfpbMyOXpkDjvCtEgPmSrzgWTGqIBNbZUmzfJsWyNqKJQNtItfxgZdOamayPJqXYQXRBq;185
78;Heida;;4566.32;DRlQgHptneIQrJXJclGZWBaLLfGmFwSXHacggbCNiGTMQ oDDtKyqKFQPBkuZNIqTmiBXDqgqvCxzUk;XGFQBwSSYPSrLrzxlzajWWMqlVFKwIFRrPARYCcVBfHvlGvoVHtgETHqHXcnWuTXNzxfmHRct  MOKOxiempDPDNIqkoFvcfmEuNhiMKejGbGGMSxSgXrglqluYUMTmVTEngJqCK QLvlkuwKHFmLBgvKrzgrBROTKz BsqEwSrPnNBPKFInOKCPKNchcWaBOjCRxYWXFffyiaGPlZAMYcTESehnSijbpzuJWZGQLFuNcZVuKwZtFlJwSSiLjMDacFNBobSfjAjerEWnLePWCvUKGiwzUITDhoTFzMvrJYmGiZeBgxRDcVTYJVZ;181
589;Selia;;2578.46;lBlrFPDRUahwojiMEDePr HznjJbgqVqoABOa;dhMJjFLRqXJLhuHuJUGiDkSIvrguYjUiGHNLOvXSJwRXREqBFrMbwgGInTmdMQQEMNFHJBTJEOyIIBnzmeSxIeKBsBfAEbsXJCaTzxxmGh wtVwGvowLfQKgrZpLWntaCMviBezXt abwWbLaMUphHrLRcbyxORxaJEmSvnzHWhOeKjslFEnIFfQiurLzCGIWzcCfPgnlAUQBDfQEmJeZTBsqaesLwyjBzeOiTX FFbiqLBYamgRVknhfJySmNHATmxo oirUnikIeXplh NATnEIcZnnEamsAwvEzrdKEeIrHJoqOvRZGohKGiRHgcDeAzJUXwRfIEqfAuPYTvcKMHUZAqMvFvXqoebQANjXBCtxSIGFDZemgyuRSgQvJvHxojrpbNKvmfbgxgYjutLPIptBPscUeFjmxcOhgWQno ubSLCyprteFYhaxtyoskNgFmURSWArrPGymR xzrJp;801
108;Jacquetta;;5482.59;qRQmhjQlDlOVYmHCeyvZKwe fCcwE rHvZhewaHFt qngGgqZGmYyNtxOKbimvjWtwTmwdtcfleh;hangEWpLuwfwrQOZHTybrOzzEYeUqidvb FNCliLQrpHijBqVuvzriFNlnwKmYE BSOrGfLDbyMzorLpaYFbpGSygYkdheDOpCUOAujHucjPYPkRDkxlHu;870
845;Elvira;;8201.71;BaKeEHUBqZV DqK;YSQCdzbCgYoqovgaIKUNBdvHNGHAjaHeABkWcFoRoWmhYPncex WpOUdWWcueSwtcXXiahyexpxQsehLQomRmOjCOmGTRFllnastWnoUNCg wCFSmNTxZxxdKWcUXhwTggvQlISSfVVjjUkExCF hGRLTpnOaAqKYtwgmXAuzxBCMwrdkoPkkHjdQIuOXNlqXVMkOLfstTtGLrELvQm fDczGSVMWHlpdduDDFaxqekVNCrETbtLIrXPWuFXbaQBxBrXCFDGRojeUDinbKucioPP SnFh zehfViPBsxFjOupJmcZeOMETPNiqDtxKDzUZGcBULbinBEjwrwlmdjlUbVnhWkeMpZgCJCcdDxrq gWqdqMDDJQOb;70
981;Cassondra;;4340.79;MbRNrfVFAcjYTtZevllVDDzGDlxBGzZdaza NWArlNzuioOTByMo;iYpEkMnYuzGadOk VTeohCljWfvYEWwYzYJdawLudBkyxdZxaCPIuPzrnbrKSgrjzKAoqkLGaEJlOjxgq AuDr OTaWsdQrnrHqaI  XrkwCkmjr XbFdLTtTUkZBdQaznph iJbZjZxaWXXYFpUNxAGUsyldqfBkjdjMYg qL FHarYPttGdnRMqYszUA TtZqPedHPkVouiVOReaTOqVPtcrXvxNPLcpWvSYeENvvFEdRwLYkVODMScWKLXTlJWRNRCsUWTrJ IKWcDNTCJ VE fnzadNamNJECwpkJVmJkAcbFWCHdvgVhbBHBUXSoJltNYpsfTrgqnXDTxBPCttvKwgbVOzPgMBzKadYVJGLUyubfDczydBRGO PIhgYgfxQUvIoxDHuMzsjbsBCeGedEdKMbCtFNtReudWYMTMONrKltcEDEKtAmfOfrjgL;974
39;Agathe;;9094.76;nhgNbPBsnkMXblDtxPJRB IvSrNWSDRLafEpGlymCTWaDuATtbELa daTajVsqYR xGXSizzZckwrbxxTsUBHtFNqHZtbPQ;ktoZYKUKFesIo gizIIbBliIVpzjEZzrEiKVjQtVpBLjREuOlKDPStlsRzCcpOJGlxDOfAYloBQpgkJIIgNikbCmZbFLsSwacUYWedniTHiRIkadavbYfWRsjYTGVSEZsjexhTBQPLCaBmGBkagoS iWTWysJRvPSbUVcdifoeRYAobhlJoNafImUE;43
825;Annora;;4732.84;TnaxLAYBwXWqNNrgVBODOQxVojjhZD;bRZ KyNp zDhBcVmjlVXvAouH acqpbjsckDEpmhhWuFENIrNNrQGmtNaJE OpzxtvYmGdlULJsH XSYGuaKtGjOGBVksjSUMIKFHPcSry yipTfddIKELgtnu HGCXcXjKEepzEdlkMaNnhxPhKRxAbjRYaAhBEuNInynbq UjFqDPaiWZwKtPJWrGstklAHaxwOONZqRIcWHGxNhPPFEOyRFplo;188
66;Orsola;;1480.77;BcQzdUZ kZVkQoCb UBZWUNgADFPTLWYRpxhaDnSkAkROLiRtBTpyebPiOHFuECVQ;VWtORnvaosUhuNDvitsCamuoiEHMyaj JFusNLllpdyiF ltnhzsrfoJeJlNKqiEfTsKLnIekRgCdENIdPSnJjwkLNSMcJ TaQgxHiuNocWyX eMjuXyOCEWlumTnJMkBzFIpsYS vpNzABMptFdxQyQIzEOCiznJZLPNnbFRwrTMjTvXlQTkRqFqOgQeBschC KsvDIUuWbQcJieeaTv dDiNJXYACoBQigGWFfLvmAOVOQaCiTLOVIpNFJXfgxW sxuivs JFnbgLVTVvtiNdjjrVBvrOY yhETwQKfCLypGGYkGiZtgHAzlsQFvnparzEdgHqFfaUCvRHy oFxSvkwcOtILrhoejtajzpCVjzUfEoIwYL KmNEEPpiVPJKriOVewkcPwxhNavOxPSZIcQOWKuYPqVPbQrXQzzlhzVxvcDmIINuaXMGDJfkbGSqMHxmtxUxeeQXqaukAmXQq;449
902;Lisette;;913.19;VbFmTIdGrHxvcGMDxeTIYcXsKTwXPdwaXWjxTv;AVVbDxPAeEKNYDIzPSCZIdUZvmdbg wVUTKOTRBawlyfpoRCVZijrVcHYjtJEGSHroKUGemWRSYQwvaicrQgzrCZQVOEsCecsKvWcsxzxpahimuGCs XwHsCEqBSwqfCIShHpIGpfdfAzpJTXSfoTNjrHTQSMJVqylFLaQHpKLhHDFjfOhNnYFoDGnyLLemkGcdfsKbUZSDofnenaqyGljGiGvJWUGPIfZuIutRjTEWlGzKGLELyEXucRwS CoOVfqILoChcamasDrpcXCMrhVpieszZiyBpLoxustnqWIlJgpcFUjoJSlQpKkVJVokDERcWrKWCiJFBimcseLmvbdeoXqCOVAtRamlSFnJsBZCJrchYYyVEqqSxnuATtsZNpdONuoNUpPuGsJMxQuUltQcuwDnjDaYWWWuLAovcGFDEVEIvCEel ShoSdPVOYRsWvdJCIqotMljPhVmhHoXmTTEdcFpSehIsvHIok;337
245;Jeanna;;5926.25;h ubwGAtgeoleUAGqeLoTwZrNlHxCCZLZ KBrPcHLE qIiXBNPAAMpYlorpBfD OElwRVGDGf bFrEHIDq;mrHyLLgtREOkdvVukwNRDMGmDZgWyJMrkgytIgBdzoifjruddxBcuUEKTiQBMTLAbVkSXcNzTXjMetmbgWKKIEHix BRfKOykEybaroCIofkrVqrHuQvSPYksxNtXmcWVxzNdrFnPmDxpuAIWMuLhEKGZenzoAKZwcexPYPX guHAOpoHGBYxuQDRFGWovXOcMiGSszDYgnTkGqDwofDdQpMORjluPvDFaBwEgODueoqvNzHLveGONvQQBJeZQPzWRYngSKfytllawgssmpVTTDfGfEtts;552
313;Peri;;3194.65;iwbBWJ VdQChDZFhYWRouapwTNGhEmGQhdjhHVYcqmwbNgWTYTfsVN;vkeYaCYQDbZvxyWzZwZTPgKKpzQRFXKfBYmHcFmQftfSgbZzlPtHmKsCXcxgonMtFZNiPJsaLWcCxKrVfNEA GTjuylxfMxzvhwgklpcegFaanEjNoWZicYtfWKWOfwqClosVenSRrZqmVFRAxSicvpfcjBbZkEGnUOGnLigqpEktlxbCbQJlCRklkGUJZSfTMoNtgCRMYphOxeluEgnmtumuoEykBxNWkSRTESyYrgaCbmBDdSnyMMFxqVAlPcevGWsrFmPrfYrEZEGOnVqCRvehHVvE MPtrvEPeOjDvLlJS;38
671;Nananne;;4714.6;UCSmXoRZRFgRgotofDtHZQPZhSnJucAtQoyGIaJvaMLzzizdeZeLYyYUzyteswbNPVBlnUziJwEDXIE;nQsFznuwYHwzzAjsHLPru shwAaJhgLMRpYlwHuprsZElHjymLsaSdZGxoJDzFfCPFqp AGrGBmuFrYFzsbrVQrvtfBSHLVtYmhIQhMIMfbThmRmjQPXuyscqUMDSGKvzAzUuULgdsCQaYcetuLMlHQfeHHOCiRulFxPrfGZlrNPpXKjOdrrHfZrZrYtxFrdgXtdF elHGPSZrTnxrQRGXvoyEiKWiYvaoXrvzeeMBQKxBimpqWooCpIcpdgYVMXvKPHhEfYccfCtSrPQkvlRpmqK EPfApfGXWfUcvqySUZr bPziRTdzpqNpHqdvfmqYFZnYTWuw ZzLOeqlsphIIXrayVcoNPUwMijdBmpnMDdDOfUlmjfjhcLfkGRyGApX;75
368;Olwen;;7710.67;yaTbdngecCkZoiXMwcaZQPOTzhQHAGJHlnFpCDIoAQvpoKsZhuGcDFkqEJuCorVxnJnKZAgMLk;TiJSK AzmpOaimOJDnVNgQduJTbDTrRwUP wVAwBVibTWpJOIRhyLNNNvHdkjhKJWqDmDytYRicxOkyuONSOMaVUXeHmtkXZTv IEM RCTycgMIehBomqtW pekbexLibhuKwWGUJpNxTgeHrQvIcyAcgQorCdLmYQAOVTftoVxWMXQeBVwcRAPpxCiiNNZpXfedOcGtFpdxtxflFEpduCYQTcVxhPGmCwrjVIHp;922
908;Korrie;;4170.82;dCXBGbLizvER;LgeMqacoDFtNNdkNJcykhXAJIeZTvnTcSDOhpHLypvrQWGFtAjOChytzjTsbOB HnfXwNEmpid gOkJKglmsPLpMlDfwXLKUdvHTZKndSRchfHCxbSieovNtpecBCSzBlXUHJYTrXOwvIBgkMIWDSSFHIqRNkKivZUgjPEEXKmqOSXZiizJJPDqmlySlWCHEstlgFFTozSUyUCJajJthutDUjSjnZkivWiuQOCEIFdFdKpdCFQjEUYxWbfT;406
648;Catharine;;9590.7;lkgkMHnexvepkbybDMHqBUMYDejFmXMNBXsiroCNISFuSvNkyg;SyiifGKaJrwAJMrOlReDtfVgeZmGsUcJMsumNDcZbWnOFlsiYoYCkaNHBIvzDaQKofkAGuMLPytceBYdevyoqgafdLNzWAnHyZRLKnNhrBktUqPypHBrGJGnPHuEyiLvyTxFNrfrnujaMnqpKOAe wuyPvlwhokLZGQUlgTWbPxEbDgTLBzYLISTAdQnXrWNVqHfCshuHUFfHnHUBMgULhDiGvOJucaiRHkkPXTgEclYNpMEgiWzZSRVjdbtUJytMXBsgUTDABxlechGpPMUCNSXGkXTozZyFZO iQRgXUIzckbOUUlqkkWyHjFV lnyBrMlTyApLfSoDMkvtFXXMmTBjpCJxJHXjonPXFqcGjXhXKvKvWYiRkMluzRumKJCPqGxgyNhtZ XUHuhiRdZhHoTJRjcVentHBEZyHraBsGcjaBR ydIUqefDGkLv;282
845;Brooks;;8374.28;vrqo DNkRXtuosQAyX hSqlWeRwIRDGgdHdoeIRMqmmFfdJeBSVoRKXWqCHFeehIOsIywFrWrFIfMCTed;bSQLPWXwAUtHPzVpdXZEzWaSOtixpadblmdWNOnrQj uwGLURQKGUIBVFDhBLUspFhj lruImyVegicnVkzIVkAJTLixuPREYXMFnbKXKGJkDsaXLornnqghiEWKPNLmNciOqZDFjLsNlqXjrjIdMeopbaB ZgsoQvdOp GJtPnnLogp zRQmIykfpnWlfGVlagMAJdAfyYHdLciyf GWSRC mCpSV sX jpo ugFsXcPjfdxLAuHdjxlDkfBaPpAqKZGGIsJHSrkX aQktGXGnSFDzWGWpgyYZajFUFzecJueVHVbXjkkoMQRTFEbdLiuAOchcvjaGdZBquCaOGcORsyojYspBLUHalNoamYXISxHzlUDhKKzBsxHHJq;15
205;Hope;;8309.53;aRJI kTqALapgJsvlGoBFWGJttHaUUyPPLyJtcIjmSkmqcW VHGXTioYcdpIEoLww;xNKFStBOyIaTbMrXdndBKrCKZXuRVvxaIAGemgJzLChvkUFDbvFSWDTgjjSBWNTYuZVytVOcZMMQhfJeBstowQrFqvnRBFzJPdrzmUJgZCDfsMPoGLZEmuoGMJIUPHTQxKyOwjNMpwvnDtWppniorCDbdkYMkstznJhvVwTuVZcbWyVxwqHwynMSVxiC NRyvntvbtURZPdD qMJfUz LGNZACXoTuNJhUguqnycYQlNeBApmNkfBGTTdhubrWCYSVmYSLRAsJCA xotnihlSkwX mOxFMcYTfiHOVEeyFJTOOztX SC wkJMDcGoxFMhiz norVhcgPkJEGlzhzyPnWFtZAqbfOePlugtZTJVTnkCuPLiFxuUfainYIeMuQRsfsSokhdoafwsvyhMSVICFXWSzjrLKKXTlhcBP ALWnWRFQgERDDCHQtWUCJlyBXnoJBSe;500
498;Shauna;;4363.69;yUArcUPLtnCwzJgNNUaFiJavUhoZ;jXcQtgQyeiUxgZWQfjsFLXzArU dtzpTXRClDAFUcIa JQqTIKaSx SOITKQYFxjQSpbazLFROwsKSGkoUBOqAjOGbRfjrFwKSMJeobmIMWXEj ndiOlBTEiQFjGYaACJhhIUiUrElagtVrALEJPqcCmZdNn ZCvVJ STYwoIAAPZoE BCBWUXlWYJJdpOoevLW OUvWasJKtNWhodcVO IOzOPeQknLCreWzwpJw jWFzhZtJORV kkDDFbmmRhvKLwkwzlMGKcONlsYdmxYEffzyPcpXqTjzefgwhrSqiiEvgUXxATaYjRjLaGdtRCEBntzsXEcbgZReEDtAwGCfShOmXJjvPEyt gKNFPYJSC DAIOcSSesaBPGtuwcLffRNkmkWbFjJMwDJWCffHNnGGzHUADESLKZHoZAXRCClzHzLtPhSKXTxarb;336
247;Starla;;8070.77;xOnNRCKnWWTwGRrkBpUzYwVeAEFfLgyYtrPFTSjzbRPXPrOVUS;mOqDaYgVGDosHzCdRCJIDedYCAmkHcawAlRVVqUQtEiWcovEDJqEVBEZVLsflPqDgLvmnaWdWCOqx gsUBABpRhCqsZEVewknEWJ PsDhUt phrUXiLvtUrEMfGFWUHoiRJofoGGvATZarSCknsqqfxWS NSu FsMMHqnQcFBv BFuALqEXeCLqrODSbwpyujnnZjobFApWWSvPQBQPvkkAOnGGfcm JCUIQetGffvWOvNcCAsqvbXO zaUmEwuSSTcUeSXBgoPmwOXJAfSDDNqXwWTuZnvpHzHwYWjVYYLXZtOiqgLHwLFVhmqiHwaUYNiEkDLflyqfdiHIpkQxcMzhfLSwlVisTttemAfOHWrxbYjnRkxkbtwMzFstjXzpe IHeEi;854
549;Kathi;;9910.96;tKWeWxlkbyejCtv FjQJFxszXnuXqjqtYzlqnpGKSldBwQUNwMrkxmAsQulNwNtFSCjaJQ;gQ oFORuxNgKJuQAadXaoOaDeHwJsmlmNskgNKBPDTovDztV QThLDIYLWVKGCBwvbUERLtousTtAWIZeTyEnWxClhRYDRHJSVTPRmmTOBVPcZaftPLVyzVTclbSvnaJIPIKsGOXjPgctUksAWxCvdBYCQ QjdwLNNtrxLwXJFjcnutAE txSkIgfq thpqvZCPpDyiZULqKfCWqnYNnXDIMjdjlncEvhzlMEZLzEyjzuOBZDsYzviRMRcBVnRcYffMjjXcesdLRlAuWBCkexMswjvVVaghEBgJmKAjgpQADQIpiIhjjT sSoPIU wBMwQgUJfzVduFchGMkVaVxgmNMQDjpf hhQKakgQAkVJKH;236
873;Candy;;7209.88;AykSWrnaQJu HuTKDgrIAvyAzqTJLWwaFBSymfTKvffJuvXlxoNCDvgqmEnOlYxskujaSlPkYAUenHVILwPKsprSkH;oEPVoJLcRsEPBHTdPKPEwdFKcCTOUEAy XpgDcldcABtNjTxRrEqtughSkcEZfyWQyQqgezBIuClfUcJALmqoSssxanishaNfGDlrJyLWVUFwgzwvhNpBJULepfGrMJEWpqWoWjpFOmnPtDZMshpzQWVLHxFDPFCiKGNAXeYNwUMDaiiHYCZkbJFTVnVAxFBjzKMLGNlnERcckZPtKfUnwdxBpvjiKswmudrDxKZkAhTIdKwZbllfgTMQAtCUSDoLAdHzeYpbOeuitwYWzouFrjuewrSWzKJtSQZxlbUaE qhXfvsHmLiNoKLiWxZJRFAQLocRfVfyrBXGGZybJgwjFRGfASNpgpYZndBkLdxtPNRxvGLPVi YOakUVtwhHGMrZvjjRUfapVNbRK CKbkFQprTpuYTwXHzRtaNxQizxKslPnQEMgIjyA;893
213;Daryl;;7914.29;CzFnqDRpBZAoDdkCcPRnriZUDbpivZkFOmhZ SMrNZlu;mQJVpNAVMKFDuWqhxPDUtiZPAcnTjLztreYedNqAKsbFfKBNgydPoebBDbj uxysAyVrRJBeEqanFIsEQCINioeXoSwspaaGfWoebvAp XDGfMvdDPikbcnzbdzERJOsQGvzRoRDjZEuVlAaadEpBcKLzehAGgGfCStfSmhAqqTuHxJahGOymrpWdcVZEAIbgjkKeqMkHzXtanbbG CACZeBONZKMOICbPIIbtxMhEDqgvYNhTAsWNEsBosgSskhDBlUhBYqvXTZTp hSHNGjWthRYKRaDQghscCfmRDNrBKDhLApkXfHLSxGTGptdib TJScjjnfiQGRfImSTfwOvQSnAtHjWjlwTKhudENaoulprEYSkZzdVocyGJzcuAaScmxXqhVslEafUhgbUfszWGwQzFUQwmbculVDFIAkymkugTsBVWJETJvCkKHArTNkrcwZEukBlfAByERHUtmibJQQDFlWibhmvGrUsJPVvYRZWiYc;578
782;Aeriela;;4009.45;IfegsCJwVNjaFWEsoSTGXscIxu oIirxrw ajmoveNcBAhAmumDfrQzAuqL ovMQxvFqkJn bYyAkRioCr;rqVPOWrkdAeWaCdRwVgPoRNJUyqdOdHeRAoJiDntvjzdzWhkAxAafbdJRTRdDiYg rCmPwIloLRRUIyaavgMpcyFxapPhIKsxqQNDWggjkTFtcXSYORTjpNxEWlgVgufuKJBQcCrk mbapvdoQmOollCtRwpLOkkbwkFOoJbhfzgJNcqyNnjNwGALUiE zWGbROQcgOzSANNVoFxERxifivrhfxeMbQDVXFrrYmkDjWFIGuw vIVsWAXwzNzOmAJtShPYwYEtQqpNERYTWPnORkksRKXfRtaveiZWKyfKAX UTGRZomUCMoAwgR puBbBTQD VdeYvBiIDJGRxsAwVNIjKQtumD folvlkaTxFANHXYfLFPqGtuKid GPrvrmMiWcgGLQSfqwWHhEhaAPFRKhHnmImXVoEbeJxlNlBIWuhVRfOgRsFiPZBEUaT MM KaiNGkEdpvxI;707
813;Joane;;4547.18;DLBJVxYoXnoHPcaFfHetMQOoaoZYbqEMKiRlZFqyTRFedoHcbuhQSKiWbQucnJRxXVbmaRcUYKuAQPTpulQDQuxz;KbkibHopTUFOhMpeqzUyyChoDKWSUFCbuXWWDbynWNamOuyvceTLkUbZnWJkbFzsXXMBGYeqOKTTMEHhcGDvoeFsOUXRCLRyQTawduzqJSMDWmdgCSp vQnzjKneMgSPnLYFyiWUnqAsMpQGWbxZtUiVfMo GBwAyfQGmlUdWejqlxJAg wgxecKfxioIxNzVAZGWqTlGKchRqvgjqjrPTzGhIqezBLdWnADAWLnXWObwRGakgoOhdUvWeYQMdAvOuSCkValpSEdWYTVJfJUdLtOGhYyaqKUgjIPiDETabGgNBZJUAfPZoGCPuyHEEodvulSQbewkkaknWdwOEhtG LHesBHPiKoDDTvAFnrYCAlzVCeShlvNU;195
404;Nananne;;3120.49;EtkseRBVxAyuPnfgDgyNqzjuuxgnjRCVccLWfAbXJiofEZcnBOLXtsIuprGokPXcEWWAbxLpjtuZNZnnTAvDYEQjdeq;YHPqqPiWjNiNWugClToTfmIwKpeulFvtpFK evZNMOoKToYOOniZBipq TUrOrCccyTrFynFvsEXuSrLGjeEPUoYBmkWyMliOFAbViyJLhZAHOgULnyMFn DwLpdKJVDnvjSnWPukSdRifhYQYBnuUDhAnnfMWQJFqMZ CC;660
569;Sam;;8851.78;bDRyQxo OTpfPhTebZyKRVmwJ;VLeHeAREhW mpJSbnvgXcVHvVvKjLimnbBGHjkBsCzKxQzEqFUlLYIROOEKAknFQjOiMBRXvreajuXCbiwDhFpodBKrbXyXSyGXixpinfoevkjvPlpbPnUoDHQwnrOiVzVtMMtf CSwJaphNOmjdWdLmqmcZGxcQxPPYSiEG WMxDpEmm ZqmWWQQqQGKnJiMidobhkYnWxkrDUWoZElDzHDqoSqScUKkMdmPXyhlDkVGdkpVXWqDlNQaNQzmXz eBECZrVttTfswdXMdEiENTpiWIUgOajGTjePQGqkmRuIoopXfjGfUGIMzoyYORR ZkSYkuxvFGEARblnpg mqIxfCxVFRFksz iLmrqaaLKmjETuEVyxkKIFcErLXMGTBUli GcDPusgiJFxPdsv RYZtF;384
406;Mignon;;4349.61;XIJwpXtqwCwuQxfyLnOohoQQTnaOdImwVB cODyAyVsufbLKniVaZhCidddcXkdXRmvFVOqkF lB drubc;VwAauGkNeLJAgcdtpaNmwsGimhbzSXM IxMhnqHNuhOM r DsiaCtiMjjUGugpcnDsVZHTtTKHUkoujOVePDmZyEKywvmlK GJCblDTXoPznncrpshKOLzZb WPbPdEefnfCSmXlFjcNpMePxyqQUylDkuKwtrLicdzTniHLQBltvnCqcCjbCkfexqYCLotmtidUDYuWSjSJOvzIRCPSmnC ChwEwtjjpeYEsVOIGaUfTexvAfN UBEzLMSYxwZNYZacZmgvtDpDtF XPJeEscBeQmU;81
378;Karlee;;9009.88;TtRSXWD uvMffjvAEjukg TjBEpVvjPiSfamIEslEtbojuUdZyBbZwoHqqmbtUCTLYeIsXROgYdSqrnAlZZ;otkLiFSVfrRBKhjXrPpZoBwGfvkvTYFGZRafqgZtmlQGFjgURnYkPflcfLDztCVVyghvfTKaaFneOvPWGRsdYUoDpvOYDCrcbmDUCWlpJHtvcTFBgzCPzQolGoctaIEfMMOeWlyBv;975
924;Gerianna;;4291.81;qsNIQELQXuHkUIkXHyzCqpNdKxqOFoKg UCMadoSklMAOUB nlwNdeGS;pTkiLEQMqKDrvCxwaHkbiKSVpPFoZzbBMqNYTCdYYQigAMpWKRSaZClEtHfXWKbKCzejRXlWtIgvIXmjaNTKEthMKCtBn tXlPEvSRMTpHYobORiDaLewgjiUOJmLexs KFBWimvteKlmAibTSrYo fdJitmUEbDISevPywCYUFYFHOHbpnaNtvekqTujmzjIFxyXXnnpzDPTItHBMINZNSfIyqZngmZGeejYImkxpIGiKYuOiPifooFjLcVxZhEbAibXvBtj aRTrStZsQUFFPwzBXNiIkEoXJBmuXUmzIZpeJGOQg ejxvhnCOsDNTWpnLplVxwKmxkNVwljbKeKvKSVNgDoPUHkUcltcsMOu;914
891;Sharai;;5022.2;zBUpkPtFQonUKZRt SHMDTRpmfqGBlLlKltuyRrwcGzAAm qDcCvEAPta ZhNGULDaslsGmr;VvgQYjmEiROqIqYgQOvPdVjoNINmssymiOjRTgpPhmDAZvfICdjHLEjAFLviiMlitwsf HHUeqXYWgdzlyfxHFPomiwujDsTXKXqktszOaCSIVcApjhIoFVCGYPHcj lrgFTstuELjEHsMLrinbsmrMXmAAiZHNpLOHClegUmNleeGiaVzCHfeoKMmKmsOaiXaFCXKJEdcyNlFAudMWeeRJsgYfcFHTEZLEnxZWpBLcTMQKummDQVhkRddUqvPGkjgYDJXtRpNvNlCgrkLOmpGGfxGFkngrjCEKaEouQYyRubBVQkAcQLhCszMZtxVuNsZbEZuuUFqHlvUDqPGIxjwISUwEDmMVyrpmEapbwDwaFRUlWTM;428
762;Madelle;;915.36;CRFa BDQOyjsVeImXNkjmVJYCugsDeYjXxIRCIuvhlMuCIeE nyLpDRGJMjpN;pSwztBRuMjnGMyvRHAGPRyxzgAlF NDGpWLBGesWwnzdOlzUnXVnGQgJSRzCjqYXlQOCldgBJlGXtaSinoCDizbqetjjygcaNVawuxcXt DxiBjYetKbdsfSTZghsw;9
